14682,5
8898,4
3960,5
13144,7
9885,4
1100,5
9391,4
5781,2
897,4
10439,4
5010,2
6223,2
1265,5
1621,5
15876,9
13811,7
7075,10
11240,0
2495,3
2425,3
11824,0
358,4
10764,0
8580,6
15750,9
6295,2
12811,8
14142,5
1754,5
2313,3
8776,4
16536,9
5149,2
12116,0
3683,5
4030,5
7033,10
14483,5
1908,3
1409,5
5828,2
2855,3
1843,3
7255,3
12251,0
10441,4
8270,6
15021,1
16598,9
14618,5
6492,2
13722,7
10329,4
13645,7
8847,4
9295,4
919,4
14241,5
10092,4
13787,7
4011,5
8838,4
4406,5
7398,3
540,4
16219,9
8701,4
2027,3
12054,0
13259,7
3913,5
16171,9
12372,0
5475,2
8438,6
1978,3
339,4
5564,2
665,4
1448,5
491,4
7056,10
12853,8
14597,5
9793,4
2771,3
12838,8
6497,2
14230,5
4480,2
11802,0
14237,5
8723,4
13286,7
15890,9
1516,5
12941,8
1173,5
140,4
15045,1
13535,7
9192,4
12409,0
5299,2
13969,7
12862,8
3736,5
11561,0
3063,3
8090,3
10549,4
5919,2
11084,0
7983,3
11686,0
8289,6
2364,3
9740,4
1547,5
2555,3
11209,0
4139,5
6997,10
8841,4
10592,4
14477,5
5028,2
9547,4
16023,9
182,4
14066,5
10102,4
14310,5
7191,3
3870,5
4941,2
101,4
8678,4
10754,0
12365,0
16428,9
7571,3
5636,2
14646,5
362,4
11643,0
11218,0
14136,5
9317,4
12994,8
184,4
2507,3
5951,2
3875,5
7943,3
13014,8
13009,8
495,4
6509,2
9941,4
3171,3
3761,5
3424,3
14773,5
9445,4
14543,5
2420,3
13630,7
13212,7
5941,2
7006,10
12182,0
11061,0
12206,0
2868,3
6040,2
8213,3
7591,3
2501,3
2188,3
9493,4
11139,0
6477,2
13578,7
9581,4
6592,2
13693,7
10044,4
6677,2
415,4
4736,2
11308,0
2017,3
12472,0
6198,2
6643,2
2134,3
1029,5
952,4
2247,3
14576,5
11665,0
4596,2
3393,3
6887,10
4041,5
4388,5
9385,4
10471,4
4651,2
5346,2
6691,2
13800,7
9950,4
5769,2
263,4
3036,3
13137,7
6644,2
15763,9
5591,2
2993,3
12016,0
11274,0
6506,2
7157,10
1137,5
110,4
11913,0
12946,8
11305,0
9259,4
844,4
12749,8
9611,4
16162,9
14992,1
9179,4
232,4
16112,9
4192,5
11023,0
10797,0
9737,4
2380,3
6188,2
881,4
2754,3
4629,2
9315,4
16043,9
14836,5
10657,4
2526,3
15166,1
4102,5
6102,2
16371,9
5039,2
11674,0
13300,7
7375,3
2792,3
1599,5
15284,9
12835,8
9878,4
6420,2
14692,5
14167,5
9037,4
6482,2
6039,2
13360,7
4202,5
1131,5
4663,2
15949,9
13209,7
9421,4
4486,2
5162,2
10796,0
15036,1
11411,0
4062,5
16485,9
2323,3
913,4
3161,3
12277,0
10741,0
2356,3
1247,5
2981,3
10800,0
2884,3
6213,2
703,4
11516,0
15746,9
7107,10
733,4
2559,3
13975,7
11255,0
1814,5
3168,3
12241,0
9090,4
11744,0
6772,2
12061,0
1454,5
15350,9
2281,3
8552,6
10108,4
7857,3
15443,9
1340,5
13352,7
14242,5
554,4
14313,5
11132,0
3796,5
14531,5
5830,2
11102,0
4969,2
5445,2
12445,0
974,4
1578,5
7266,3
13070,7
5862,2
7732,3
760,4
5916,2
248,4
15960,9
10223,4
8378,6
7161,10
7960,3
9142,4
16124,9
6126,2
1427,5
9139,4
12981,8
10785,0
1905,3
14656,5
5719,2
459,4
5801,2
878,4
3218,3
3589,3
6367,2
2831,3
7824,3
4443,5
8338,6
12775,8
7092,10
2646,3
3599,3
3909,5
14189,5
15602,9
2582,3
14480,5
7356,3
8362,6
7876,3
6834,2
2436,3
11592,0
11946,0
2925,3
13086,7
4570,2
10326,4
12549,0
9343,4
13726,7
8654,6
9688,4
13943,7
15251,9
7104,10
6583,2
1024,5
15965,9
8807,4
13512,7
14086,5
16540,9
15193,1
15547,9
4686,2
11363,0
9735,4
10878,0
10264,4
8046,3
16708,9
4490,2
7137,10
8386,6
11689,0
367,4
9634,4
14163,5
14575,5
2687,3
7994,3
15739,9
283,4
693,4
7394,3
5567,2
1918,3
9244,4
13138,7
1811,5
8762,4
11366,0
378,4
6848,2
15271,9
16374,9
9790,4
10828,0
5481,2
10422,4
3189,3
7297,3
8198,3
13978,7
5412,2
10062,4
1574,5
1366,5
11484,0
2552,3
10036,4
6653,2
17,4
5115,2
2079,3
3539,3
13230,7
3464,3
3331,3
4853,2
15171,1
100,4
1524,5
8360,6
15840,9
6885,10
2181,3
14791,5
8914,4
15485,9
12493,0
10353,4
13594,7
14176,5
6985,10
4631,2
11288,0
9523,4
3179,3
1828,3
16343,9
1972,3
12381,0
7181,3
13661,7
2744,3
1043,5
11488,0
13238,7
13843,7
3940,5
1272,5
11017,0
3860,5
12437,0
15688,9
15856,9
5768,2
621,4
8476,6
8794,4
8310,6
311,4
11446,0
16282,9
3486,3
14772,5
16335,9
16475,9
14959,1
15781,9
335,4
14041,5
5597,2
11261,0
15001,1
5460,2
8275,6
883,4
6027,2
12190,0
5343,2
2869,3
13365,7
15923,9
2515,3
12800,8
7520,3
5806,2
10128,4
4239,5
16053,9
14566,5
2694,3
6220,2
4626,2
10714,0
1846,3
6959,10
4464,5
4525,2
15222,9
8385,6
3748,5
10531,4
6472,2
3072,3
384,4
11405,0
8561,6
4616,2
11697,0
12630,8
9827,4
7570,3
6736,2
7,0
14716,5
3088,3
3647,5
2252,3
8825,4
4542,2
10724,0
7424,3
15561,9
2692,3
10626,4
423,4
1022,5
4150,5
11075,0
13708,7
8421,6
336,4
9470,4
9250,4
1037,5
4657,2
13596,7
11337,0
1536,5
14027,5
12635,8
14187,5
14092,5
6574,2
16431,9
2854,3
11927,0
5232,2
885,4
3343,3
2193,3
3574,3
3561,3
11500,0
15647,9
3347,3
13567,7
12936,8
8290,6
10771,0
2833,3
3292,3
8472,6
5473,2
2236,3
6032,2
4383,5
6195,2
522,4
12048,0
14854,5
15262,9
1546,5
2040,3
6708,2
420,4
3002,3
11134,0
1734,5
5058,2
15404,9
12020,0
8938,4
12852,8
12685,8
9381,4
8596,6
429,4
15945,9
4852,2
14469,5
15047,1
14619,5
5954,2
845,4
8345,6
1808,5
10987,0
197,4
333,4
15091,1
7174,10
7674,3
2556,3
5878,2
8748,4
5608,2
14406,5
7479,3
1819,3
3845,5
4104,5
109,4
15540,9
9004,4
4989,2
1110,5
10443,4
2522,3
14640,5
15959,9
13196,7
9753,4
15529,9
15742,9
11793,0
5248,2
3360,3
11605,0
3207,3
6304,2
14676,5
7280,3
11797,0
11719,0
3735,5
3726,5
12570,0
16482,9
2082,3
4417,5
16352,9
12912,8
5101,2
14311,5
5285,2
15676,9
8867,4
5655,2
13217,7
9320,4
2802,3
13620,7
5969,2
6766,2
16550,9
9230,4
10763,0
11254,0
15516,9
6264,2
15236,9
11146,0
16674,9
11398,0
4957,2
4155,5
13617,7
3401,3
10040,4
7335,3
16684,9
9626,4
13062,7
11018,0
15101,1
15553,9
3500,3
13504,7
5069,2
6179,2
5955,2
4526,2
14685,5
11452,0
16393,9
8533,6
9599,4
9757,4
3635,5
14667,5
7101,10
16422,9
6014,2
12525,0
13046,8
14383,5
11789,0
6,3
13742,7
7315,3
14466,5
14520,5
9394,4
8087,3
4035,5
10376,4
682,4
10757,0
3778,5
14249,5
10295,4
4858,2
15135,1
13751,7
464,4
3312,3
6048,2
15502,9
4909,2
16103,9
5960,2
14680,5
657,4
762,4
4462,5
13381,7
7099,10
9965,4
12514,0
5003,2
12339,0
8792,4
10285,4
4412,5
9384,4
3110,3
4456,5
6088,2
8682,4
13925,7
10148,4
178,4
16276,9
16238,9
2238,3
14948,5
10965,0
1332,5
13879,7
16424,9
12164,0
2608,3
3141,3
8845,4
6965,10
13366,7
5599,2
5712,2
10291,4
10366,4
546,4
11679,0
5654,2
5784,2
7871,3
14850,5
10388,4
16108,9
5408,2
6491,2
8119,3
6336,2
7468,3
14558,5
13116,7
12547,0
6255,2
10347,4
12830,8
13669,7
5110,2
15523,9
11101,0
3730,5
3035,3
7731,3
3711,5
8294,6
7985,3
4283,5
7091,10
10864,0
10215,4
498,4
13696,7
9501,4
9160,4
782,4
12891,8
6383,2
2656,3
7595,3
15617,9
13614,7
10509,4
3554,3
4441,5
9162,4
7249,3
6684,2
13652,7
10855,0
7192,3
10055,4
12674,8
2699,3
737,4
14693,5
15017,1
14718,5
6744,2
7395,3
10666,4
6798,2
13345,7
2920,3
3606,5
1443,5
9873,4
15930,9
5479,2
2451,3
2288,3
8183,3
2824,3
1286,5
12802,8
4087,5
15936,9
8704,4
8455,6
4066,5
5277,2
5875,2
8839,4
13856,7
5502,2
5961,2
313,4
16042,9
11883,0
3021,3
5096,2
9769,4
695,4
2058,3
5785,2
718,4
10515,4
10156,4
2565,3
4465,5
8070,3
6567,2
5827,2
4900,2
10173,4
6261,2
1458,5
9527,4
14665,5
5068,2
15249,9
6410,2
9529,4
4469,5
6654,2
8089,3
15293,9
10147,4
15347,9
14782,5
4674,2
4780,2
9820,4
4605,2
4191,5
13748,7
9798,4
15854,9
15929,9
2021,3
1589,5
12076,0
2235,3
1217,5
15351,9
10883,0
4922,2
16020,9
10769,0
15603,9
8995,4
11083,0
4472,5
14267,5
10865,0
5675,2
12711,8
2093,3
15140,1
1469,5
14338,5
7935,3
14758,5
16436,9
209,4
10435,4
10033,4
8131,3
6210,2
13628,7
9886,4
9033,4
640,4
3767,5
13544,7
514,4
9342,4
7588,3
4630,2
8822,4
2865,3
16072,9
12025,0
9485,4
857,4
3160,3
11379,0
3607,5
7782,3
13199,7
10246,4
76,4
12641,8
10633,4
15034,1
7274,3
12741,8
9512,4
7963,3
221,4
7182,3
8781,4
9545,4
12789,8
7320,3
14979,1
11465,0
10566,4
2627,3
10189,4
14973,1
2636,3
13585,7
12571,0
7126,10
11350,0
14017,5
13469,7
4633,2
11894,0
10589,4
14258,5
10290,4
9770,4
10177,4
2666,3
15533,9
11190,0
13949,7
912,4
1415,5
11224,0
6516,2
15345,9
1065,5
11210,0
6072,2
9310,4
4714,2
8431,6
16693,9
1953,3
12023,0
11977,0
7725,3
9252,4
5186,2
15397,9
8148,3
9918,4
9653,4
10648,4
8609,6
9670,4
14869,5
3248,3
8487,6
3449,3
12205,0
10933,0
6414,2
2923,3
16250,9
14307,5
16607,9
9321,4
3984,5
14536,5
13415,7
9316,4
12748,8
14546,5
4176,5
5027,2
4551,2
9301,4
3008,3
13490,7
5024,2
13900,7
11998,0
1906,3
5390,2
7657,3
12993,8
1987,3
12947,8
12558,0
16167,9
3316,3
10649,4
9469,4
14632,5
15793,9
36,4
7018,10
12551,0
9019,4
9002,4
9617,4
591,4
3637,5
6983,10
6060,2
1103,5
822,4
215,4
4516,2
14743,5
7802,3
6043,2
2077,3
2257,3
6062,2
2506,3
532,4
13702,7
6045,2
6986,10
11403,0
15478,9
9708,4
455,4
8550,6
14416,5
13959,7
7670,3
6087,2
10269,4
12094,0
4913,2
611,4
9725,4
11941,0
15188,1
12189,0
13917,7
419,4
13299,7
4207,5
6678,2
15356,9
7699,3
2898,3
7834,3
14393,5
13950,7
9572,4
9701,4
2149,3
5798,2
8893,4
14579,5
4956,2
6674,2
4653,2
2815,3
5006,2
5994,2
15869,9
2600,3
6357,2
2222,3
7042,10
1297,5
6679,2
3565,3
10949,0
11723,0
3340,3
8057,3
7589,3
15316,9
11249,0
1877,3
13498,7
3210,3
5239,2
12810,8
1055,5
12383,0
12235,0
15548,9
4232,5
12836,8
16069,9
3382,3
4151,5
12424,0
573,4
12791,8
561,4
15004,1
10556,4
12949,8
1561,5
15196,1
12960,8
16075,9
12893,8
7640,3
5195,2
4856,2
8167,3
14621,5
8696,4
3586,3
16401,9
2447,3
1949,3
16615,9
6543,2
7904,3
15338,9
11466,0
14774,5
14687,5
15968,9
3562,3
9961,4
12847,8
6827,2
5763,2
5213,2
15348,9
1872,3
9060,4
4829,2
4018,5
6596,2
13821,7
2728,3
1141,5
371,4
4691,2
3123,3
12522,0
257,4
8280,6
15082,1
5644,2
8722,4
7032,10
5312,2
12556,0
1212,5
6829,2
12863,8
14372,5
3301,3
14914,5
9406,4
14567,5
16122,9
1670,5
12604,8
9981,4
3470,3
14436,5
10225,4
13239,7
12344,0
15093,1
2544,3
9046,4
13252,7
11978,0
3007,3
14648,5
4372,5
6750,2
7233,3
692,4
14537,5
6177,2
6925,10
3032,3
13214,7
9928,4
15860,9
1961,3
12612,8
4158,5
208,4
1519,5
6303,2
7611,3
7025,10
1238,5
3228,3
6726,2
8538,6
13724,7
13120,7
9801,4
4744,2
6022,2
16614,9
13266,7
14068,5
14754,5
3415,3
5182,2
14108,5
11702,0
1605,5
12357,0
16442,9
7235,3
10746,0
13394,7
15740,9
4111,5
5767,2
2399,3
16571,9
6366,2
8001,3
5750,2
252,4
3592,3
2976,3
16468,9
2941,3
16549,9
3181,3
8679,4
14301,5
14350,5
4291,5
16588,9
5589,2
2574,3
10136,4
14097,5
5529,2
15653,9
605,4
9830,4
2953,3
10836,0
1457,5
6782,2
6575,2
8710,4
13946,7
369,4
5947,2
3482,3
8295,6
7341,3
9904,4
14545,5
2862,3
1551,5
2,3
9857,4
8006,3
14783,5
8194,3
2563,3
563,4
11646,0
16523,9
16574,9
11602,0
13886,7
5318,2
12757,8
192,4
1618,5
9664,4
14658,5
7083,10
14706,5
354,4
2069,3
3272,3
3283,3
13457,7
14482,5
16638,9
6044,2
1116,5
3885,5
12019,0
9810,4
15275,9
12034,0
16097,9
2168,3
443,4
7608,3
3055,3
11705,0
2402,3
7193,3
1296,5
16321,9
16358,9
10520,4
11122,0
7308,3
1823,3
14139,5
8132,3
6517,2
3103,3
8602,6
827,4
16040,9
13845,7
7360,3
2312,3
8545,6
1423,5
4959,2
10731,0
9863,4
6616,2
7524,3
14574,5
7719,3
9804,4
9383,4
14900,5
10758,0
15572,9
2821,3
1481,5
3823,5
1717,5
9520,4
8752,4
1614,5
7717,3
923,4
7386,3
1704,5
2075,3
9598,4
5169,2
10414,4
11078,0
2974,3
386,4
8615,6
10943,0
10341,4
16650,9
5944,2
3929,5
11019,0
5178,2
1572,5
2324,3
15286,9
298,4
6597,2
6180,2
15122,1
1450,5
7750,3
12077,0
7533,3
11329,0
5495,2
3963,5
6451,2
1342,5
3346,3
12524,0
4058,5
8468,6
4501,2
4704,2
3625,5
12131,0
9482,4
1758,5
15475,9
9066,4
5692,2
7434,3
14942,5
7309,3
347,4
14677,5
4556,2
8536,6
12042,0
8326,6
13939,7
11680,0
1001,5
12530,0
14624,5
6314,2
10037,4
8951,4
7690,3
11559,0
11,0
12040,0
5281,2
892,4
9481,4
4438,5
9463,4
10984,0
7897,3
16092,9
7085,10
14527,5
15219,9
15083,1
9602,4
7132,10
11196,0
10718,0
13378,7
12097,0
8827,4
3949,5
2598,3
14274,5
14131,5
7630,3
3575,3
7890,3
13910,7
12818,8
373,4
14838,5
16245,9
4403,5
8279,6
8448,6
10006,4
598,4
12880,8
865,4
12159,0
5309,2
9505,4
9586,4
2150,3
1975,3
2042,3
2803,3
10051,4
6418,2
3370,3
8888,4
9694,4
15872,9
12698,8
10086,4
5949,2
16631,9
11375,0
10893,0
11734,0
11202,0
1435,5
2743,3
13080,7
15823,9
249,4
1134,5
15389,9
10018,4
11393,0
7484,3
6438,2
11486,0
4566,2
4494,2
903,4
7554,3
4096,5
3474,3
10393,4
74,4
96,4
10922,0
4126,5
9799,4
537,4
13432,7
6699,2
9706,4
7349,3
14605,5
631,4
6912,10
12517,0
13388,7
3487,3
15983,9
8813,4
7977,3
7768,3
2141,3
12602,8
15178,1
13231,7
4012,5
7196,3
14769,5
5635,2
16466,9
10915,0
1730,5
5764,2
14018,5
15113,1
3337,3
10765,0
8769,4
14495,5
9055,4
4983,2
13999,5
15509,9
2719,3
1781,5
7863,3
6545,2
2696,3
12786,8
5532,2
11478,0
14063,5
10345,4
2560,3
5125,2
15620,9
10299,4
16587,9
8130,3
4816,2
7292,3
4080,5
11851,0
12724,8
5952,2
1514,5
9991,4
1871,3
11118,0
5549,2
14690,5
15804,9
2921,3
10786,0
9448,4
13902,7
8379,6
16349,9
4717,2
9261,4
381,4
14659,5
11685,0
1128,5
10224,4
6299,2
4410,5
11474,0
13745,7
8427,6
11601,0
11885,0
2660,3
16149,9
9284,4
13575,7
390,4
15592,9
6033,2
14868,5
3048,3
14778,5
3936,5
3483,3
11969,0
9319,4
4587,2
6626,2
5884,2
7893,3
5175,2
104,4
16127,9
11876,0
639,4
12200,0
2129,3
16212,9
10972,0
3199,3
6455,2
3309,3
8464,6
3433,3
15939,9
15437,9
410,4
1698,5
13849,7
3012,3
9396,4
1844,3
15855,9
10534,4
10576,4
6158,2
9006,4
9573,4
14707,5
8390,6
12246,0
8018,3
996,5
8963,4
3220,3
16322,9
13114,7
7413,3
6375,2
330,4
5352,2
4906,2
8626,6
1195,5
12865,8
15361,9
993,5
3411,3
16183,9
5216,2
3452,3
1108,5
9373,4
1139,5
7103,10
3075,3
16157,9
321,4
4274,5
2480,3
15566,9
736,4
7847,3
15160,1
11576,0
11477,0
3710,5
9631,4
1684,5
11392,0
16126,9
5701,2
2877,3
10866,0
14358,5
430,4
10214,4
2723,3
7888,3
11854,0
4001,5
12297,0
8182,3
12079,0
12921,8
79,4
13103,7
3204,3
12400,0
125,4
13005,8
16399,9
11972,0
15407,9
3651,5
14023,5
8587,6
13032,8
6450,2
6627,2
12813,8
12039,0
14458,5
16725,9
16209,9
6630,2
11736,0
8351,6
16663,9
6692,2
4840,2
15430,9
3404,3
13541,7
9236,4
11194,0
15550,9
2045,3
797,4
11886,0
10869,0
185,4
4670,2
12693,8
6266,2
9638,4
6449,2
12667,8
8895,4
6975,10
12895,8
13853,7
6711,2
16119,9
8607,6
14204,5
3457,3
8244,3
2004,3
66,4
3405,3
13668,7
7685,3
16606,9
7197,3
852,4
4773,2
15942,9
6377,2
7359,3
6915,10
9963,4
12815,8
12715,8
14879,5
8994,4
1056,5
12201,0
12882,8
13907,7
5237,2
9443,4
764,4
3352,3
8593,6
12133,0
11086,0
7458,3
8634,6
10563,4
6250,2
316,4
1560,5
15473,9
6649,2
7836,3
12462,0
12701,8
5428,2
2922,3
7215,3
9117,4
4312,5
10733,0
9864,4
7764,3
2534,3
1388,5
7229,3
5376,2
14002,5
6581,2
3927,5
549,4
8750,4
3328,3
2000,3
7459,3
11859,0
1725,5
16327,9
13938,7
1763,5
14179,5
15237,9
11517,0
11332,0
10980,0
16418,9
8984,4
9570,4
2352,3
13706,7
1045,5
15079,1
16041,9
5128,2
3260,3
6287,2
5001,2
1209,5
1010,5
13880,7
7564,3
10424,4
6349,2
11979,0
10137,4
6128,2
15508,9
2524,3
990,4
13279,7
10919,0
9914,4
4845,2
9744,4
9181,4
12418,0
5570,2
10642,4
16545,9
7515,3
15689,9
7113,10
8122,3
8856,4
13778,7
6996,10
9451,4
15483,9
16297,9
6205,2
13149,7
5876,2
3305,3
348,4
2414,3
417,4
12474,0
11498,0
13736,7
10738,0
12730,8
12581,8
9404,4
3863,5
2916,3
15685,9
11034,0
13054,7
884,4
8930,4
2409,3
11426,0
1509,5
12457,0
3828,5
13247,7
14032,5
14465,5
14639,5
16211,9
16225,9
8053,3
3904,5
12489,0
7733,3
435,4
4270,5
11731,0
12518,0
8499,6
4771,2
14635,5
11828,0
4650,2
12967,8
8302,6
3576,3
10634,4
15261,9
4847,2
13955,7
8934,4
12959,8
2071,3
16711,9
14915,5
10200,4
5173,2
2859,3
3049,3
6646,2
2262,3
8840,4
10348,4
8836,4
8106,3
5280,2
14749,5
16541,9
13473,7
284,4
16344,9
12700,8
6240,2
3526,3
10496,4
11158,0
3659,5
16022,9
6055,2
6385,2
6421,2
8028,3
6563,2
8398,6
16237,9
12652,8
12486,0
4930,2
2239,3
11980,0
13733,7
3127,3
8161,3
1615,5
13167,7
5673,2
1783,5
9427,4
11518,0
14577,5
4561,2
928,4
10620,4
1553,5
14564,5
6846,2
6840,2
9816,4
2550,3
6962,10
2640,3
1246,5
13187,7
7869,3
5995,2
16244,9
14025,5
3469,3
1074,5
16435,9
10318,4
5855,2
3176,3
1389,5
3237,3
14581,5
3973,5
513,4
10624,4
7295,3
6000,2
9860,4
2351,3
14130,5
3676,5
16304,9
5770,2
10411,4
10429,4
3632,5
14950,5
9017,4
2034,3
10287,4
9560,4
11898,0
10997,0
2233,3
15471,9
8241,3
4106,5
7606,3
8889,4
13755,7
5222,2
11292,0
6580,2
16272,9
13323,7
13591,7
1285,5
8943,4
16569,9
3862,5
11270,0
790,4
9411,4
